trial_id,event_start_ns,event,error
109,390664880754,1,0
110,390669884360,1,0
111,390674919368,0,0
112,390680611410,0,0
113,390686572662,0,0
114,390692476530,1,0
115,390697643688,1,0
116,390702684636,1,0
117,390707821110,0,0
118,390713440137,1,0
119,390718572633,1,0
120,390723870368,0,0
121,390729529941,0,0
122,390735021254,1,0
123,390740355092,0,0
124,390746085373,0,0
125,390751642238,0,0
126,390757622356,1,0
127,390762959686,1,0
128,390768331549,1,0
129,390773611138,0,0
130,390779684315,1,0
131,390784968650,1,0
132,390790190735,1,0
133,390795945811,1,0
134,390801088312,0,0
135,390806707425,0,0
136,390812613822,1,0
137,390818020822,0,0
138,390823726667,1,0
139,390829219551,0,0
140,390834848867,1,0
141,390839991085,1,0
142,390845084008,0,0
143,390850944617,0,0
144,390856690155,1,0
145,390861983651,0,0
146,390867690893,1,0
147,390872976781,0,0
148,390878948660,0,0
149,390884844440,0,0
150,390890744347,1,0
151,390896154013,1,0
152,390901545434,1,0
153,390906734396,1,0
154,390911880666,1,0
155,390916938963,1,0
156,390922082391,1,0
157,390927174814,1,0
158,390932295612,1,0
159,390937541863,1,0
160,390943100500,0,0
161,390949183871,1,0
162,390954489221,0,0
163,390960616788,1,0
164,390965861089,0,0
165,390971691535,1,0
166,390976985238,1,0
167,390982077569,0,0
168,390987799991,1,0
169,390993108090,1,0
170,390998217412,1,0
171,391003469497,0,0
172,391009051640,1,0
173,391014605734,1,0
174,391019866821,0,0
175,391025777933,0,0
176,391031674592,1,0
177,391036837255,1,0
178,391042082288,0,0
179,391047887349,0,0
180,391053555031,1,0
181,391058877952,1,0
182,391064202250,1,0
183,391069424550,0,0
184,391075081128,1,0
185,391080507663,0,0
186,391086092243,1,0
187,391091835020,0,0
188,391097676677,0,0
189,391103276936,0,0
190,391108715308,1,0
191,391113747340,1,0
192,391118946632,1,0
193,391124025593,0,0
194,391129750632,0,0
195,391135596560,0,0
196,391141056922,1,0
197,391146171680,0,0
198,391151882980,1,0
199,391157020992,1,0
200,391162090051,0,0
201,391167500317,0,0
202,391173078195,1,0
203,391178057529,0,0
204,391183707324,0,0
205,391189235896,0,0
206,391195193870,0,0
207,391200585238,1,0
208,391205833590,1,0
209,391210942317,0,0
210,391216341959,0,0
211,391221957201,1,0
212,391227143042,0,0
213,391232556607,1,0
214,391237614932,0,0
215,391243168745,1,0
216,391248368317,0,0
217,391253952492,0,0
218,391259538633,0,0
219,391265045670,1,0
220,391270189081,1,0
221,391275268426,0,0
222,391280697298,0,0
223,391286289583,1,0
224,391291357315,0,0
225,391296799857,0,0
226,391302450006,0,0
227,391308026358,0,0
228,391313595927,1,0
229,391318664912,0,0
230,391324167367,0,0
231,391329803081,1,0
232,391334967061,1,0
233,391340026877,0,0
234,391345813852,0,0
235,391351364208,0,0
236,391356815269,1,0
237,391361934684,0,0
238,391367471874,1,0
239,391372660490,0,0
240,391378152362,1,0
241,391383233375,0,0
242,391388760295,0,0
243,391394335858,0,0
244,391399828364,1,0
245,391404943532,1,0
246,391409958726,0,0
247,391415421669,0,0
248,391420853236,1,0
249,391425948165,0,0
250,391431508755,0,0
251,391436946025,0,0
252,391442496673,0,0
253,391448057210,0,0
254,391453469780,0,0
255,391458998369,1,0
256,391464041605,1,0
257,391469211935,0,0
258,391474600492,0,0
259,391480326416,1,0
260,391485481971,0,0
261,391491020756,1,0
262,391496157669,0,0
263,391502022010,1,0
264,391507242945,0,0
265,391512944992,0,0
266,391518660684,1,0
267,391523881301,0,0
268,391529765361,1,0
269,391535023975,0,0
270,391540488475,0,0
271,391546225642,1,0
272,391551486788,1,0
273,391556634953,1,0
274,391561805400,0,0
275,391567387321,1,0
276,391572704894,0,0
277,391578536934,1,0
278,391583579079,0,0
279,391589059561,1,0
280,391594298033,1,0
281,391599619155,1,0
282,391604910566,0,0
283,391610690754,1,0
284,391615970713,0,0
285,391621543324,1,0
286,391626731797,0,0
287,391632629797,0,0
288,391638537473,0,0
289,391643942055,0,0
290,391649651965,1,0
291,391654889312,1,0
292,391660023959,1,0
293,391665385402,1,0
294,391670531105,1,0
295,391675779887,1,0
296,391680817396,0,0
297,391686642507,0,0
298,391692476594,1,0
299,391697758134,0,0
300,391703594949,1,0
301,391708809469,1,0
302,391714031161,1,0
303,391719063763,0,0
304,391724729419,1,0
305,391730017864,1,0
306,391735193623,1,0
307,391740441750,1,0
308,391745724555,0,0
309,391751469896,1,0
310,391756697460,0,0
311,391762691749,1,0
312,391768035344,1,0
313,391773167012,0,0
314,391778944016,1,0
315,391784034541,1,0
316,391789141817,1,0
317,391794702143,1,0
318,391800017058,1,0
319,391805083324,0,0
320,391810728247,0,0
321,391816526077,1,0
322,391822513038,0,0
323,391828449837,1,0
324,391833712609,1,0
325,391838765849,0,0
326,391844312811,1,0
327,391849500513,1,0
328,391854664428,0,0
329,391860213166,0,0
330,391865736898,1,0
331,391871052263,1,0
332,391876194293,1,0
333,391881348462,1,0
334,391886666818,1,0
335,391891798975,0,0
336,391897616114,0,0
337,391903263617,0,0
338,391909139063,1,0
339,391914036098,0,0
340,391919905157,0,0
341,391925368567,0,0
342,391931036943,0,0
343,391936654744,0,0
344,391942233831,1,0
345,391947302817,0,0
346,391952820562,1,0
347,391958065225,1,0
348,391963462451,1,0
349,391968680741,1,0
350,391973931854,0,0
351,391979462368,1,0
352,391984671056,1,0
353,391990021535,0,0
354,391995637089,1,0
355,392000923301,1,0
356,392006057986,1,0
357,392011168093,0,0
358,392016823056,1,0
359,392021939727,1,0
360,392026959876,0,0
361,392032544154,0,0
362,392038134622,0,0
363,392043691304,0,0
364,392049368824,0,0
365,392055056385,0,0
366,392060484194,1,0
367,392065651156,1,0
368,392070842156,0,0
369,392076478031,1,0
370,392081691276,0,0
371,392087170296,0,0
372,392092395759,0,0
373,392098030462,0,0
374,392103619862,0,0
375,392109146275,0,0
376,392114623725,0,0
377,392119905346,0,0
378,392125486803,1,0
379,392130591530,0,0
380,392136094830,0,0
381,392141545487,0,0
382,392147188706,1,0
383,392152567997,1,0
384,392157758187,0,0
385,392163599335,1,0
386,392168877509,0,0
387,392174428297,1,0
388,392179562418,1,0
389,392184788504,0,0
390,392190365231,1,0
391,392195718523,1,0
392,392200869753,0,0
393,392206321653,1,0
394,392211307970,1,0
395,392216403127,1,0
396,392221466538,0,0
397,392226844929,1,0
398,392231909716,1,0
399,392236971297,0,0
400,392242595494,1,0
401,392247852258,1,0
402,392253024955,1,0
403,392258071820,1,0
404,392263258799,0,0
405,392268523555,1,0
406,392273663902,0,0
407,392279055252,0,0
408,392284508489,1,0
409,392289510627,0,0
410,392294755781,1,0
411,392299737951,0,0
412,392305042278,0,0
413,392310628491,0,0
414,392315978413,1,0
415,392320929847,1,0
416,392325838510,1,0
417,392330984206,1,0
418,392336026633,0,0
419,392341517017,0,0
420,392346854133,0,0
421,392352517212,0,0
422,392358120424,1,0
423,392363193126,1,0
424,392368240762,1,0
425,392373241660,1,0
426,392378250332,1,0
427,392383271799,0,0
428,392389032815,1,0
429,392393942855,1,0
430,392398997141,1,0
431,392404120524,0,0
432,392409721225,1,0
433,392414726231,0,0
434,392420269189,0,0
435,392425764299,0,0
436,392431356715,0,0
437,392437077501,1,0
438,392442102529,0,0
439,392447536502,1,0
440,392452776316,0,0
441,392458332639,0,0
442,392464116679,0,0
443,392469310839,1,0
444,392474466551,1,0
445,392479618808,1,0
446,392484931737,0,0
447,392490334450,1,0
448,392495700321,1,0
449,392500889090,1,0
450,392505918416,1,0
451,392510909840,1,0
452,392515953945,0,0
453,392521371774,0,0
454,392527030278,1,0
455,392531957200,0,0
456,392537368749,1,0
457,392542489015,0,0
458,392548066944,1,0
459,392553128879,1,0
460,392558205650,0,0
461,392563655553,1,0
462,392568708778,1,0
463,392573761894,1,0
464,392578807259,0,0
465,392584383378,1,0
466,392589573733,1,0
467,392594731289,0,0
468,392600552409,1,0
469,392605792163,1,0
470,392610819889,1,0
471,392615977578,0,0
472,392621645506,1,0
473,392626932540,0,0
474,392632613772,1,0
475,392637948555,0,0
476,392643528539,1,0
477,392648785678,0,0
478,392654427461,0,0
479,392660232931,0,0
480,392665498756,1,0
481,392670765220,1,0
482,392676044448,0,0
483,392681500749,1,0
484,392686627770,0,0
485,392692221940,1,0
486,392697322403,1,0
487,392702451968,1,0
488,392707466793,1,0
489,392712524213,0,0
490,392717842000,1,0
491,392722893953,1,0
492,392727906940,1,0
493,392733178077,1,0
494,392738321599,1,0
495,392743309271,0,0
496,392748741066,1,0
497,392753777633,0,0
498,392759249955,1,0
499,392764312397,0,0
500,392769794409,1,0
501,392775025921,1,0
502,392780059060,0,0
503,392785698272,0,0
504,392791521079,0,0
505,392797528560,1,0
506,392802722873,1,0
507,392807933714,0,0
508,392813825939,1,0
509,392818990104,0,0
510,392824626303,0,0
511,392830634293,1,0
512,392835756430,1,0
513,392840802073,1,0
514,392845906322,1,0
515,392850996870,0,0
516,392856542733,1,0
517,392861682485,0,0
518,392867200311,1,0
519,392872704680,1,0
520,392877964680,1,0
521,392883148115,0,0
522,392888665746,1,0
523,392893908480,1,0
524,392899219160,1,0
525,392904534478,1,0
526,392909711958,1,0
527,392914786427,0,0
528,392920604491,1,0
529,392925833083,0,0
530,392931466569,0,0
531,392937467252,0,0
532,392942689022,0,0
533,392948487436,1,0
534,392953844388,1,0
535,392959046041,0,0
536,392964736927,1,0
537,392969795555,1,0
538,392974821922,1,0
539,392979834690,0,0
540,392985568106,1,0
541,392990716316,0,0
542,392996408622,1,0
543,393001564577,1,0
544,393006767016,1,0
545,393011807719,0,0
546,393017381525,1,0
547,393022624758,0,0
548,393028135738,1,0
549,393033343579,1,0
550,393038498964,1,0
551,393043741064,1,0
552,393048907565,1,0
553,393054067043,1,0
554,393059130654,0,0
555,393064802078,1,0
556,393070033534,1,0
557,393075150005,0,0
558,393080751936,1,0
559,393085966676,0,0
560,393091511927,0,0
561,393097124714,1,0
562,393102153133,0,0
563,393108053761,1,0
564,393112983774,0,0
565,393118384906,0,0
566,393124142314,0,0
567,393129617301,0,0
568,393135078862,0,0
569,393140806344,0,0
570,393146661978,0,0
571,393152389620,0,0
572,393158081235,0,0
573,393163470428,1,0
574,393168656877,1,0
575,393173817168,1,0
576,393179055943,1,0
577,393184066389,0,0
578,393189354554,0,0
579,393194770735,1,0
580,393199879452,0,0
581,393205468496,1,0
582,393210724091,0,0
583,393216286129,0,0
584,393221958624,1,0
585,393227159456,0,0
586,393233071086,0,0
587,393238601782,1,0
588,393243763669,1,0
589,393248810917,1,0
590,393253884290,0,0
591,393259332222,1,0
592,393264324713,1,0
593,393269347579,0,0
594,393274834426,0,0
595,393280385244,1,0
596,393285596709,1,0
597,393290827259,0,0
598,393296345782,0,0
599,393302032390,1,0
600,393306937292,0,0
601,393312332622,0,0
602,393317845625,1,0
603,393322918122,1,0
604,393328063626,1,0
605,393333278901,1,0
606,393338277139,1,0
607,393343573729,1,0
608,393348780755,1,0
609,393353953432,0,0
610,393359623070,0,0
611,393365054063,1,0
612,393370471133,0,0
613,393375726513,0,0
614,393381052726,1,0
615,393386178708,1,0
616,393391273900,1,0
617,393396452044,0,0
618,393401932910,1,0
619,393407119653,1,0
620,393412181873,0,0
621,393417836430,0,0
622,393424880272,1,0
623,393430029402,1,0
624,393435113111,0,0
625,393441689940,0,0
626,393447901986,0,0
627,393452726435,0,0
628,393458063646,1,0
629,393463454690,1,0
630,393469012758,1,0
631,393473652976,1,0
632,393479199827,1,0
633,393484941900,1,0
634,393490172989,0,0
635,393497136544,1,0
636,393504470059,1,0
637,393509529195,0,0
638,393515053691,1,0
639,393520158465,0,0
640,393526073046,0,0
641,393531558486,1,0
642,393536968578,0,0
643,393542475812,0,0
644,393547940078,1,0
645,393553459439,0,0
646,393558984115,0,0
647,393565511110,1,0
648,393570662557,0,0
649,393576012043,0,0
650,393581298239,0,0
651,393588724141,0,0
652,393594599631,1,0
653,393600939169,1,0
654,393606041566,0,0
655,393611826156,0,0
656,393617457785,1,0
657,393622966637,0,0
658,393628432914,1,0
659,393634662789,0,0
660,393640077903,1,0
661,393645374004,0,0
662,393651611026,0,0
663,393657525337,0,0
664,393663764519,0,0
665,393669507023,1,0
666,393674410207,1,0
667,393679723442,0,0
668,393686397388,0,0
669,393691877206,1,0
670,393697022530,1,0
671,393701979909,0,0
672,393707681532,0,0
673,393713401931,0,0
674,393718905437,1,0
675,393724025440,0,0
676,393729545695,0,0
677,393734971984,0,0
678,393740541852,0,0
679,393746080126,0,0
680,393751954682,0,0
681,393757596891,0,0
682,393763310031,1,0
683,393768722399,1,0
684,393773914106,0,0
685,393779461522,1,0
686,393784595119,1,0
687,393789631124,1,0
688,393794628103,1,0
689,393799658221,0,0
690,393805251263,0,0
691,393810567586,0,0
692,393816084764,0,0
693,393821678923,0,0
694,393827142402,0,0
695,393832725671,1,0
696,393838033360,0,0
697,393843331950,1,0
698,393848580190,1,0
699,393853673087,0,0
700,393858912291,1,0
701,393864031698,1,0
702,393869198758,1,0
703,393874236526,1,0
704,393879243515,1,0
705,393884277469,0,0
706,393889543555,0,0
707,393894873710,1,0
708,393899906974,1,0
709,393904961597,1,0
710,393909988554,1,0
711,393915073478,0,0
712,393920385063,1,0
713,393925539846,0,0
714,393931081869,1,0
715,393935974944,0,0
716,393941343158,0,0
717,393946682843,1,0
718,393951884472,1,0
719,393956983981,1,0
720,393962046402,0,0
721,393967387965,0,0
722,393972742432,0,0
723,393978261561,1,0
724,393983212895,1,0
725,393988293652,0,0
726,393993514716,0,0
727,393998813925,0,0
728,394004265239,1,0
729,394009369260,1,0
730,394014495835,1,0
731,394019545303,1,0
732,394024600339,0,0
733,394030046279,0,0
734,394035456059,0,0
735,394040893497,1,0
736,394045927799,1,0
737,394051048712,1,0
738,394056131001,1,0
739,394061238874,1,0
740,394066648578,0,0
741,394072243035,0,0
742,394077744428,0,0
743,394083782245,1,0
744,394088818074,1,0
745,394093876449,1,0
746,394098937032,0,0
747,394104577496,0,0
748,394110149732,1,0
749,394115059106,0,0
750,394120681208,0,0
751,394126412187,0,0
752,394132125553,1,0
753,394137164894,1,0
754,394142131219,0,0
755,394147750759,0,0
756,394153450329,1,0
757,394158588957,0,0
758,394164326442,0,0
759,394170187972,1,0
760,394175058643,1,0
761,394180476281,1,0
762,394185666798,1,0
763,394190830467,0,0
764,394196892132,0,0
765,394202572502,0,0
766,394208165712,1,0
767,394213704021,0,0
768,394219283882,0,0
769,394225186441,1,0
770,394230096216,0,0
771,394235591329,0,0
772,394241133760,0,0
773,394246702483,1,0
774,394252030382,1,0
775,394256936770,1,0
776,394261955949,0,0
777,394267508311,0,0
778,394273035391,0,0
779,394278583519,0,0
780,394284132762,0,0
781,394289699437,0,0
782,394295212559,0,0
783,394300773952,1,0
784,394305758685,1,0
785,394310823092,0,0
786,394316385438,1,0
787,394321291741,0,0
788,394326653334,1,0
789,394331837483,0,0
790,394337494191,0,0
791,394343166983,0,0
792,394348835552,0,0
793,394354613359,0,0
794,394360256134,0,0
795,394365909152,1,0
796,394370927388,0,0
797,394376607208,0,0
798,394382073041,1,0
799,394387148568,1,0
800,394392239317,1,0
801,394397271479,1,0
802,394402546460,1,0
803,394407563550,0,0
804,394413128182,1,0
805,394418200550,0,0
806,394423772298,1,0
807,394428996638,0,0
808,394434503278,1,0
809,394439703410,1,0
810,394444756101,1,0
811,394449807877,1,0
812,394454865357,1,0
813,394459886872,0,0
814,394465355322,1,0
815,394470529921,0,0
816,394476161358,0,0
817,394481850791,0,0
818,394487517731,1,0
819,394492857509,0,0
820,394498396070,1,0
821,394503645398,1,0
822,394508924638,0,0
823,394514597642,0,0
824,394520065503,0,0
825,394525814431,1,0
826,394530905254,0,0
827,394536371803,1,0
828,394541513952,0,0
829,394547186849,0,0
830,394552736467,1,0
831,394557868123,1,0
832,394562892011,0,0
833,394568478744,1,0
834,394573335840,0,0
835,394579030322,0,0
836,394584376839,1,0
837,394589726153,0,0
838,394595552872,1,0
839,394600723586,1,0
840,394605963382,0,0
841,394611629799,1,0
842,394616859309,1,0
843,394621917697,1,0
844,394626997545,1,0
845,394632188834,1,0
846,394637071325,0,0
847,394642792902,0,0
848,394648345258,1,0
849,394653523091,0,0
850,394659155825,0,0
851,394664567340,0,0
852,394670168009,0,0
853,394675836176,1,0
854,394681030173,0,0
855,394686766508,1,0
856,394691885227,1,0
857,394697139691,0,0
858,394702875955,0,0
859,394708611245,1,0
860,394713815613,0,0
861,394719754729,1,0
862,394725056773,1,0
863,394730175229,0,0
864,394735841932,1,0
865,394740942323,0,0
866,394746476417,0,0
867,394752037613,1,0
868,394757225909,0,0
869,394762905392,1,0
870,394768161329,0,0
871,394773950362,0,0
872,394779686539,1,0
873,394784827817,1,0
874,394789971610,1,0
875,394795086896,0,0
876,394800776810,1,0
877,394805810220,1,0
878,394810856322,0,0
879,394816343205,1,0
880,394821469027,0,0
881,394827068841,0,0
882,394832699890,1,0
883,394837889931,0,0
884,394843325578,0,0
885,394849058986,0,0
886,394854677705,0,0
887,394860418701,1,0
888,394865711775,1,0
889,394870772283,1,0
890,394875786300,0,0
891,394881372028,1,0
892,394886856729,0,0
893,394892669722,1,0
894,394897774673,0,0
895,394903450535,0,0
896,394908855568,1,0
897,394913853263,0,0
898,394919252908,0,0
899,394924806382,0,0
900,394930367102,1,0
901,394935581597,1,0
902,394940689099,0,0
903,394946265235,0,0
904,394951836437,0,0
905,394957349051,0,0
906,394962818489,0,0
907,394968433709,0,0
908,394973994146,1,0
909,394978960857,1,0
910,394983948616,1,0
911,394988957735,0,0
912,394994458591,1,0
913,394999618090,1,0
914,395004756895,1,0
915,395009781204,1,0
916,395014807530,0,0
917,395020335484,0,0
918,395026062647,1,0
919,395031169272,0,0
920,395036600075,1,0
921,395041716404,0,0
922,395047321598,1,0
923,395052409204,0,0
924,395058018090,1,0
925,395063161150,1,0
926,395068544368,1,0
927,395073831615,1,0
928,395079040723,1,0
929,395084157800,1,0
930,395089318685,0,0
931,395095177785,1,0
932,395100224434,0,0
933,395105833047,1,0
934,395111040524,0,0
935,395116588117,1,0
936,395121897951,0,0
937,395127700116,0,0
938,395133434859,0,0
939,395138902376,0,0
940,395144761193,1,0
941,395149820182,1,0
942,395154908203,1,0
943,395160066858,1,0
944,395165233234,0,0
945,395171168439,0,0
946,395176674724,1,0
947,395181815572,1,0
948,395186945785,0,0
949,395192379087,0,0
950,395198054595,1,0
951,395203825355,1,0
952,395208974278,1,0
953,395214040224,0,0
954,395219765451,0,0
955,395225637720,0,0
956,395231986634,0,0
957,395237615205,1,0
958,395242765136,1,0
959,395247827374,1,0
960,395252854686,0,0
961,395258372844,1,0
962,395263580201,0,0
963,395269369039,0,0
964,395275061818,0,0
965,395280538508,1,0
966,395285619607,0,0
967,395291082877,1,0
968,395296257987,1,0
969,395301211313,0,0
970,395306753858,0,0
971,395312069200,0,0
972,395317420084,1,0
973,395322614619,1,0
974,395327686668,0,0
975,395333320753,0,0
976,395339053761,1,0
977,395344048998,1,0
978,395349051549,1,0
979,395354156268,1,0
980,395359409995,1,0
981,395364574159,1,0
982,395369636992,0,0
983,395375313736,1,0
984,395380558891,1,0
985,395385622139,0,0
986,395391371980,1,0
987,395396571302,1,0
988,395401910396,0,0
989,395407540966,1,0
990,395412733044,1,0
991,395418029591,1,0
992,395422962493,0,0
993,395428663441,1,0
994,395433733434,0,0
995,395439379153,1,0
996,395444534872,0,0
997,395450178075,0,0
998,395455935546,0,0
999,395461500271,1,0
1000,395466737343,1,0
1001,395472029044,1,0
1002,395477059878,1,0
1003,395482204236,0,0
1004,395487761865,0,0
1005,395493380835,1,0
1006,395498606260,1,0
1007,395503683677,1,0
1008,395508768556,1,0
1009,395513861809,0,0
1010,395519501329,0,0
1011,395524896162,0,0
1012,395530147379,0,0
1013,395535737567,0,0
1014,395541275036,1,0
1015,395546316668,0,0
1016,395551805882,1,0
1017,395556849886,0,0
1018,395562303437,0,0
1019,395567694828,0,0
1020,395573176189,1,0
1021,395578223939,1,0
1022,395583281854,0,0
1023,395588781492,0,0
1024,395594592436,1,0
1025,395599850781,0,0
1026,395605576951,0,0
1027,395610977619,0,0
1028,395616585385,0,0
1029,395622151738,1,0
1030,395627266198,0,0
1031,395632977582,1,0
1032,395638039846,0,0
1033,395643584654,0,0
1034,395649122433,1,0
1035,395654171666,1,0
1036,395659487199,1,0
1037,395664791297,1,0
1038,395669833891,0,0
1039,395675581445,1,0
