trial_id,timestamp_ns,target_page,event
101,14276263773,0,0
102,14292878358,0,1
103,14309465697,0,0
104,14323418482,0,1
201,14340022450,0,0
202,14354652901,0,1
203,14371461081,0,0
204,14385312399,0,1
