mode,state,trial,classify_ns,cleanup_ns,full_cycle_ns,polls,cleanup_ok
flush,miss,1842,2322,11114,13436,56,1
flush,hit,1842,265,566,831,0,1
flush,miss,1843,2807,11273,14080,57,1
flush,hit,1843,320,744,1064,0,1
flush,miss,1844,2371,16230,18601,58,1
flush,hit,1844,340,858,1198,0,1
flush,miss,1845,2594,11446,14040,58,1
flush,hit,1845,280,657,937,0,1
flush,miss,1846,2315,11023,13338,56,1
flush,hit,1846,258,560,818,0,1
flush,miss,1847,2525,11580,14105,59,1
flush,hit,1847,259,558,817,0,1
flush,miss,1848,2320,13575,15895,71,1
flush,hit,1848,263,554,817,0,1
flush,miss,1849,2532,14881,17413,46,1
flush,hit,1849,257,560,817,0,1
flush,miss,1850,2698,13720,16418,44,1
flush,hit,1850,267,625,892,0,1
flush,miss,1851,2495,10908,13403,55,1
flush,hit,1851,263,573,836,0,1
flush,miss,1852,2357,11113,13470,56,1
flush,hit,1852,259,557,816,0,1
flush,miss,1853,2475,13121,15596,68,1
flush,hit,1853,260,547,807,0,1
flush,miss,1854,2141,12140,14281,63,1
flush,hit,1854,258,545,803,0,1
flush,miss,1855,2917,15437,18354,27,1
flush,hit,1855,383,844,1227,0,1
flush,miss,1856,2839,11751,14590,60,1
flush,hit,1856,256,566,822,0,1
flush,miss,1857,2479,10859,13338,55,1
flush,hit,1857,266,568,834,0,1
flush,miss,1858,2300,11063,13363,56,1
flush,hit,1858,264,552,816,0,1
flush,miss,1859,2329,12066,14395,62,1
flush,hit,1859,263,545,808,0,1
flush,miss,1860,2187,9657,11844,48,1
flush,hit,1860,348,800,1148,0,1
flush,miss,1861,2816,11320,14136,57,1
flush,hit,1861,327,810,1137,0,1
flush,miss,1862,2330,11260,13590,57,1
flush,hit,1862,355,621,976,0,1
flush,miss,1863,2523,12402,14925,64,1
flush,hit,1863,383,561,944,0,1
flush,miss,1864,2335,13985,16320,73,1
flush,hit,1864,254,548,802,0,1
flush,miss,1865,2399,11107,13506,56,1
flush,hit,1865,532,599,1131,0,1
flush,miss,1866,2386,13010,15396,47,1
flush,hit,1866,348,764,1112,0,1
flush,miss,1867,2553,12023,14576,39,1
flush,hit,1867,267,715,982,0,1
flush,miss,1868,3150,11720,14870,39,1
flush,hit,1868,272,595,867,0,1
flush,miss,1869,2490,10879,13369,55,1
flush,hit,1869,262,568,830,0,1
flush,miss,1870,2304,11693,13997,60,1
flush,hit,1870,258,537,795,0,1
flush,miss,1871,2562,14113,16675,45,1
flush,hit,1871,259,548,807,0,1
flush,miss,1872,2513,12161,14674,44,1
flush,hit,1872,267,586,853,0,1
flush,miss,1873,2951,11569,14520,59,1
flush,hit,1873,326,819,1145,0,1
flush,miss,1874,2379,11524,13903,59,1
flush,hit,1874,262,562,824,0,1
flush,miss,1875,2468,13448,15916,70,1
flush,hit,1875,265,566,831,0,1
flush,miss,1876,2166,12306,14472,64,1
flush,hit,1876,264,557,821,0,1
flush,miss,1877,2897,13627,16524,44,1
flush,hit,1877,348,828,1176,0,1
flush,miss,1878,2431,11528,13959,59,1
flush,hit,1878,258,582,840,0,1
flush,miss,1879,2531,11235,13766,57,1
flush,hit,1879,262,563,825,0,1
flush,miss,1880,2252,10861,13113,55,1
flush,hit,1880,261,550,811,0,1
flush,miss,1881,2340,12364,14704,64,1
flush,hit,1881,259,558,817,0,1
flush,miss,1882,2180,9796,11976,49,1
flush,hit,1882,323,797,1120,0,1
flush,miss,1883,2860,11454,14314,58,1
flush,hit,1883,322,818,1140,0,1
flush,miss,1884,2329,11094,13423,56,1
flush,hit,1884,257,576,833,0,1
flush,miss,1885,2523,10981,13504,55,1
flush,hit,1885,263,563,826,0,1
flush,miss,1886,2339,10849,13188,31,1
flush,hit,1886,259,545,804,0,1
flush,miss,1887,2334,10952,13286,55,1
flush,hit,1887,252,555,807,0,1
flush,miss,1888,2347,13585,15932,44,1
flush,hit,1888,331,789,1120,0,1
flush,miss,1889,2578,11156,13734,57,1
flush,hit,1889,275,609,884,0,1
flush,miss,1890,2321,11364,13685,58,1
flush,hit,1890,257,555,812,0,1
flush,miss,1891,2563,10765,13328,54,1
flush,hit,1891,259,553,812,0,1
flush,miss,1892,2374,13024,15398,68,1
flush,hit,1892,255,544,799,0,1
flush,miss,1893,2550,12461,15011,39,1
flush,hit,1893,256,553,809,0,1
flush,miss,1894,2482,11902,14384,40,1
flush,hit,1894,268,578,846,0,1
flush,miss,1895,2527,11258,13785,57,1
flush,hit,1895,257,561,818,0,1
flush,miss,1896,2404,11358,13762,58,1
flush,hit,1896,259,536,795,0,1
flush,miss,1897,2542,11735,14277,60,1
flush,hit,1897,254,551,805,0,1
flush,miss,1898,2195,12032,14227,62,1
flush,hit,1898,258,557,815,0,1
flush,miss,1899,2816,12370,15186,41,1
flush,hit,1899,339,753,1092,0,1
flush,miss,1900,2420,11221,13641,57,1
flush,hit,1900,255,573,828,0,1
flush,miss,1901,2570,11288,13858,57,1
flush,hit,1901,265,556,821,0,1
flush,miss,1902,2387,10840,13227,55,1
flush,hit,1902,267,543,810,0,1
flush,miss,1903,2420,11980,14400,61,1
flush,hit,1903,262,557,819,0,1
flush,miss,1904,2136,14370,16506,52,1
flush,hit,1904,337,767,1104,0,1
flush,miss,1905,2847,11100,13947,56,1
flush,hit,1905,319,790,1109,0,1
flush,miss,1906,2367,11510,13877,59,1
flush,hit,1906,259,580,839,0,1
flush,miss,1907,2543,11224,13767,57,1
flush,hit,1907,268,569,837,0,1
flush,miss,1908,2371,11017,13388,56,1
flush,hit,1908,259,571,830,0,1
flush,miss,1909,2386,10173,12559,51,1
flush,hit,1909,260,567,827,0,1
flush,miss,1910,2339,12916,15255,47,1
flush,hit,1910,333,813,1146,0,1
flush,miss,1911,2582,11403,13985,58,1
flush,hit,1911,263,614,877,0,1
flush,miss,1912,2359,11190,13549,57,1
flush,hit,1912,256,553,809,0,1
flush,miss,1913,2536,10931,13467,55,1
flush,hit,1913,261,562,823,0,1
flush,miss,1914,2346,13494,15840,71,1
flush,hit,1914,264,552,816,0,1
flush,miss,1915,2530,12076,14606,37,1
flush,hit,1915,265,572,837,0,1
flush,miss,1916,2505,11828,14333,40,1
flush,hit,1916,268,599,867,0,1
flush,miss,1917,2885,10946,13831,55,1
flush,hit,1917,302,692,994,0,1
flush,miss,1918,2319,11012,13331,56,1
flush,hit,1918,256,536,792,0,1
flush,miss,1919,2482,13154,15636,68,1
flush,hit,1919,253,549,802,0,1
flush,miss,1920,2197,13019,15216,68,1
flush,hit,1920,256,538,794,0,1
flush,miss,1921,2871,12469,15340,45,1
flush,hit,1921,349,792,1141,0,1
flush,miss,1922,2424,10973,13397,55,1
flush,hit,1922,278,555,833,0,1
flush,miss,1923,2460,11027,13487,56,1
flush,hit,1923,270,565,835,0,1
flush,miss,1924,2345,10849,13194,55,1
flush,hit,1924,258,533,791,0,1
flush,miss,1925,2304,12129,14433,62,1
flush,hit,1925,254,544,798,0,1
flush,miss,1926,2164,10515,12679,53,1
flush,hit,1926,300,795,1095,0,1
flush,miss,1927,2762,11138,13900,56,1
flush,hit,1927,323,791,1114,0,1
flush,miss,1928,2335,11349,13684,58,1
flush,hit,1928,255,561,816,0,1
flush,miss,1929,2525,10919,13444,55,1
flush,hit,1929,260,546,806,0,1
flush,miss,1930,2341,10817,13158,55,1
flush,hit,1930,264,548,812,0,1
flush,miss,1931,2370,10380,12750,52,1
flush,hit,1931,264,555,819,0,1
flush,miss,1932,2411,12449,14860,39,1
flush,hit,1932,338,816,1154,0,1
flush,miss,1933,2570,11330,13900,57,1
flush,hit,1933,263,612,875,0,1
flush,miss,1934,2393,10885,13278,55,1
flush,hit,1934,272,536,808,0,1
flush,miss,1935,2979,10449,13428,51,1
flush,hit,1935,258,556,814,0,1
flush,miss,1936,2326,12889,15215,67,1
flush,hit,1936,272,582,854,0,1
flush,miss,1937,2491,12970,15461,40,1
flush,hit,1937,267,568,835,0,1
flush,miss,1938,2544,12054,14598,44,1
flush,hit,1938,282,611,893,0,1
flush,miss,1939,2524,11249,13773,57,1
flush,hit,1939,278,585,863,0,1
flush,miss,1940,2302,11534,13836,59,1
flush,hit,1940,261,555,816,0,1
flush,miss,1941,2485,13121,15606,68,1
flush,hit,1941,271,564,835,0,1
flush,miss,1942,2133,12172,14305,63,1
flush,hit,1942,262,553,815,0,1
flush,miss,1943,2851,12446,15297,41,1
flush,hit,1943,351,810,1161,0,1
flush,miss,1944,2438,17380,19818,84,1
flush,hit,1944,259,594,853,0,1
flush,miss,1945,2563,11034,13597,52,1
flush,hit,1945,256,1880,2136,0,1
flush,miss,1946,2212,10943,13155,57,1
flush,hit,1946,258,567,825,0,1
flush,miss,1947,2290,12145,14435,64,1
flush,hit,1947,259,577,836,0,1
flush,miss,1948,2118,9921,12039,51,1
flush,hit,1948,334,810,1144,0,1
flush,miss,1949,2736,10753,13489,55,1
flush,hit,1949,349,792,1141,0,1
flush,miss,1950,2333,10831,13164,56,1
flush,hit,1950,262,566,828,0,1
flush,miss,1951,2484,10653,13137,55,1
flush,hit,1951,254,560,814,0,1
flush,miss,1952,2283,10677,12960,55,1
flush,hit,1952,263,548,811,0,1
flush,miss,1953,2285,9778,12063,50,1
flush,hit,1953,265,570,835,0,1
flush,miss,1954,2275,12879,15154,48,1
flush,hit,1954,343,752,1095,0,1
flush,miss,1955,2487,11147,13634,58,1
flush,hit,1955,270,606,876,0,1
flush,miss,1956,2269,10735,13004,56,1
flush,hit,1956,259,546,805,0,1
flush,miss,1957,2458,10540,12998,54,1
flush,hit,1957,254,546,800,0,1
flush,miss,1958,2299,11926,14225,63,1
flush,hit,1958,259,537,796,0,1
flush,miss,1959,2477,12757,15234,43,1
flush,hit,1959,252,557,809,0,1
flush,miss,1960,2387,11854,14241,45,1
flush,hit,1960,258,559,817,0,1
flush,miss,1961,2410,10735,13145,55,1
flush,hit,1961,257,539,796,0,1
flush,miss,1962,2262,10969,13231,57,1
flush,hit,1962,385,820,1205,0,1
flush,miss,1963,7068,12387,19455,36,1
flush,hit,1963,1052,2185,3237,0,1
flush,miss,1964,3776,12730,16506,40,1
flush,hit,1964,376,918,1294,0,1
flush,miss,1965,4202,12541,16743,36,1
flush,hit,1965,531,1214,1745,0,1
flush,miss,1966,3628,11670,15298,36,1
flush,hit,1966,431,1113,1544,0,1
flush,miss,1967,4359,12244,16603,38,1
flush,hit,1967,502,1043,1545,0,1
flush,miss,1968,4217,11656,15873,38,1
flush,hit,1968,500,1147,1647,0,1
flush,miss,1969,4463,13389,17852,43,1
flush,hit,1969,500,1166,1666,0,1
flush,miss,1970,3683,11978,15661,42,1
flush,hit,1970,561,1398,1959,0,1
flush,miss,1971,2676,11262,13938,58,1
flush,hit,1971,298,683,981,0,1
flush,miss,1972,2384,11343,13727,59,1
flush,hit,1972,256,563,819,0,1
flush,miss,1973,2486,10984,13470,57,1
flush,hit,1973,260,555,815,0,1
flush,miss,1974,2307,10642,12949,55,1
flush,hit,1974,258,543,801,0,1
flush,miss,1975,2625,10700,13325,55,1
flush,hit,1975,273,596,869,0,1
flush,miss,1976,2366,47379,49745,275,1
flush,hit,1976,266,563,829,0,1
flush,miss,1977,4116,11327,15443,59,1
flush,hit,1977,258,551,809,0,1
flush,miss,1978,2296,10939,13235,57,1
flush,hit,1978,253,531,784,0,1
flush,miss,1979,2457,10517,12974,54,1
flush,hit,1979,249,549,798,0,1
flush,miss,1980,2337,12980,15317,69,1
flush,hit,1980,253,600,853,0,1
flush,miss,1981,4054,47268,51322,196,1
flush,hit,1981,532,1089,1621,0,1
flush,miss,1982,3449,11048,14497,56,1
flush,hit,1982,575,1257,1832,0,1
flush,miss,1983,3623,10684,14307,54,1
flush,hit,1983,476,1298,1774,0,1
flush,miss,1984,2378,10796,13174,56,1
flush,hit,1984,261,566,827,0,1
flush,miss,1985,2453,12806,15259,68,1
flush,hit,1985,255,538,793,0,1
flush,miss,1986,2133,12776,14909,68,1
flush,hit,1986,252,514,766,0,1
flush,miss,1987,2411,10996,13407,57,1
flush,hit,1987,249,520,769,0,1
flush,miss,1988,2298,11154,13452,58,1
flush,hit,1988,250,521,771,0,1
flush,miss,1989,3012,11677,14689,59,1
flush,hit,1989,356,806,1162,0,1
flush,miss,1990,2369,11252,13621,57,1
flush,hit,1990,266,568,834,0,1
flush,miss,1991,2331,12286,14617,63,1
flush,hit,1991,269,560,829,0,1
flush,miss,1992,2172,10161,12333,51,1
flush,hit,1992,253,568,821,0,1
flush,miss,1993,2529,11613,14142,59,1
flush,hit,1993,257,572,829,0,1
flush,miss,1994,2351,11296,13647,58,1
flush,hit,1994,261,550,811,0,1
flush,miss,1995,2475,11088,13563,56,1
flush,hit,1995,260,560,820,0,1
flush,miss,1996,2329,10756,13085,55,1
flush,hit,1996,259,573,832,0,1
flush,miss,1997,2298,10189,12487,51,1
flush,hit,1997,259,574,833,0,1
flush,miss,1998,2348,47260,49608,270,1
flush,hit,1998,261,560,821,0,1
flush,miss,1999,2493,11374,13867,58,1
flush,hit,1999,259,568,827,0,1
flush,miss,2000,6244,7258,13502,33,1
flush,hit,2000,260,556,816,0,1
flush,miss,2001,2535,10929,13464,55,1
flush,hit,2001,260,551,811,0,1
flush,miss,2002,2305,13528,15833,71,1
flush,hit,2002,262,541,803,0,1
flush,miss,2003,2523,10168,12691,51,1
flush,hit,2003,259,564,823,0,1
flush,miss,2004,2332,11349,13681,58,1
flush,hit,2004,258,554,812,0,1
flush,miss,2005,2517,11398,13915,58,1
flush,hit,2005,262,555,817,0,1
flush,miss,2006,2343,11131,13474,57,1
flush,hit,2006,253,547,800,0,1
flush,miss,2007,2545,12236,14781,63,1
flush,hit,2007,263,546,809,0,1
flush,miss,2008,2199,12730,14929,66,1
flush,hit,2008,263,541,804,0,1
flush,miss,2009,2230,10197,12427,51,1
flush,hit,2009,259,547,806,0,1
flush,miss,2010,2323,10305,12628,52,1
flush,hit,2010,258,543,801,0,1
flush,miss,2011,2480,11398,13878,58,1
flush,hit,2011,260,561,821,0,1
flush,miss,2012,2354,10898,13252,55,1
flush,hit,2012,266,547,813,0,1
flush,miss,2013,2341,11715,14056,60,1
flush,hit,2013,257,548,805,0,1
flush,miss,2014,2170,10213,12383,51,1
flush,hit,2014,259,544,803,0,1
flush,miss,2015,2467,11208,13675,57,1
flush,hit,2015,262,550,812,0,1
flush,miss,2016,2343,11213,13556,57,1
flush,hit,2016,260,541,801,0,1
flush,miss,2017,2476,14988,17464,51,1
flush,hit,2017,260,552,812,0,1
flush,miss,2018,2590,11552,14142,59,1
flush,hit,2018,266,551,817,0,1
flush,miss,2019,2300,11571,13871,59,1
flush,hit,2019,255,568,823,0,1
flush,miss,2020,2310,47397,49707,271,1
flush,hit,2020,260,552,812,0,1
flush,miss,2021,2516,11539,14055,59,1
flush,hit,2021,263,578,841,0,1
flush,miss,2022,2322,11184,13506,57,1
flush,hit,2022,260,554,814,0,1
flush,miss,2023,2481,10684,13165,54,1
flush,hit,2023,260,558,818,0,1
flush,miss,2024,2325,13110,15435,68,1
flush,hit,2024,262,547,809,0,1
flush,miss,2025,2506,51431,53937,294,1
flush,hit,2025,254,644,898,0,1
flush,miss,2026,2246,11563,13809,59,1
flush,hit,2026,266,549,815,0,1
flush,miss,2027,2464,11599,14063,59,1
flush,hit,2027,259,556,815,0,1
flush,miss,2028,2304,9854,12158,49,1
flush,hit,2028,285,670,955,0,1
flush,miss,2029,2529,13709,16238,71,1
flush,hit,2029,257,572,829,0,1
flush,miss,2030,2157,12401,14558,64,1
flush,hit,2030,273,534,807,0,1
flush,miss,2031,2467,11536,14003,59,1
flush,hit,2031,267,560,827,0,1
flush,miss,2032,2322,10276,12598,52,1
flush,hit,2032,264,548,812,0,1
flush,miss,2033,2493,9950,12443,49,1
flush,hit,2033,260,551,811,0,1
flush,miss,2034,2360,9657,12017,48,1
flush,hit,2034,471,1078,1549,0,1
flush,miss,2035,2619,12466,15085,64,1
flush,hit,2035,277,769,1046,0,1
flush,miss,2036,2213,11213,13426,57,1
flush,hit,2036,272,541,813,0,1
flush,miss,2037,2525,10546,13071,53,1
flush,hit,2037,263,559,822,0,1
flush,miss,2038,2387,10074,12461,50,1
flush,hit,2038,259,548,807,0,1
flush,miss,2039,2534,10030,12564,50,1
flush,hit,2039,255,551,806,0,1
flush,miss,2040,2386,9556,11942,47,1
flush,hit,2040,256,530,786,0,1
flush,miss,2041,2368,10337,12705,52,1
flush,hit,2041,255,545,800,0,1
flush,miss,2042,2383,11137,13520,57,1
flush,hit,2042,258,529,787,0,1
flush,miss,2043,2512,9805,12317,49,1
flush,hit,2043,259,555,814,0,1
flush,miss,2044,2342,9620,11962,48,1
flush,hit,2044,258,553,811,0,1
flush,miss,2045,2541,10486,13027,53,1
flush,hit,2045,254,536,790,0,1
flush,miss,2046,2339,11666,14005,60,1
flush,hit,2046,324,724,1048,0,1
flush,miss,2047,2556,47701,50257,266,1
flush,hit,2047,260,2206,2466,0,1
flush,miss,2048,2230,11880,14110,61,1
flush,hit,2048,258,576,834,0,1
flush,miss,2049,2434,11456,13890,58,1
flush,hit,2049,257,551,808,0,1
flush,miss,2050,2295,10847,13142,55,1
flush,hit,2050,261,559,820,0,1
flush,miss,2051,2545,12188,14733,63,1
flush,hit,2051,255,564,819,0,1
flush,miss,2052,2154,11692,13846,60,1
flush,hit,2052,261,558,819,0,1
flush,miss,2053,2435,11274,13709,57,1
flush,hit,2053,264,553,817,0,1
flush,miss,2054,2324,11349,13673,58,1
flush,hit,2054,259,547,806,0,1
flush,miss,2055,2476,11390,13866,58,1
flush,hit,2055,263,546,809,0,1
flush,miss,2056,2301,11151,13452,57,1
flush,hit,2056,260,552,812,0,1
flush,miss,2057,2635,12158,14793,62,1
flush,hit,2057,283,629,912,0,1
flush,miss,2058,2152,11283,13435,58,1
flush,hit,2058,259,541,800,0,1
flush,miss,2059,2507,11396,13903,58,1
flush,hit,2059,258,540,798,0,1
flush,miss,2060,2376,11523,13899,59,1
flush,hit,2060,267,528,795,0,1
flush,miss,2061,2524,9860,12384,49,1
flush,hit,2061,258,540,798,0,1
flush,miss,2062,2268,9824,12092,49,1
flush,hit,2062,267,534,801,0,1
flush,miss,2063,2331,11337,13668,58,1
flush,hit,2063,256,543,799,0,1
flush,miss,2064,2320,50181,52501,286,1
flush,hit,2064,260,522,782,0,1
flush,miss,2065,2474,11538,14012,59,1
flush,hit,2065,265,537,802,0,1
flush,miss,2066,2284,11199,13483,57,1
flush,hit,2066,257,526,783,0,1
flush,miss,2067,2547,10585,13132,53,1
flush,hit,2067,260,543,803,0,1
flush,miss,2068,2286,13127,15413,68,1
flush,hit,2068,257,526,783,0,1
flush,miss,2069,2514,52198,54712,298,1
flush,hit,2069,259,538,797,0,1
flush,miss,2070,2218,11166,13384,57,1
flush,hit,2070,265,544,809,0,1
flush,miss,2071,2512,11210,13722,57,1
flush,hit,2071,263,539,802,0,1
flush,miss,2072,2301,13855,16156,49,1
flush,hit,2072,266,560,826,0,1
flush,miss,2073,2516,12339,14855,63,1
flush,hit,2073,265,573,838,0,1
flush,miss,2074,2199,11894,14093,61,1
flush,hit,2074,257,566,823,0,1
flush,miss,2075,2545,10775,13320,54,1
flush,hit,2075,263,583,846,0,1
flush,miss,2076,2387,11240,13627,57,1
flush,hit,2076,265,548,813,0,1
flush,miss,2077,2448,11373,13821,58,1
flush,hit,2077,259,555,814,0,1
flush,miss,2078,2346,10965,13311,56,1
flush,hit,2078,257,547,804,0,1
flush,miss,2079,2343,11962,14305,61,1
flush,hit,2079,258,562,820,0,1
flush,miss,2080,2166,11178,13344,57,1
flush,hit,2080,261,563,824,0,1
flush,miss,2081,2504,10996,13500,55,1
flush,hit,2081,255,555,810,0,1
flush,miss,2082,2398,11520,13918,59,1
flush,hit,2082,258,554,812,0,1
flush,miss,2083,2531,10946,13477,55,1
flush,hit,2083,258,558,816,0,1
flush,miss,2084,2373,10947,13320,55,1
flush,hit,2084,259,553,812,0,1
flush,miss,2085,2294,12010,14304,35,1
flush,hit,2085,254,558,812,0,1
flush,miss,2086,2540,10490,13030,53,1
flush,hit,2086,274,536,810,0,1
flush,miss,2087,2461,11042,13503,56,1
flush,hit,2087,266,537,803,0,1
flush,miss,2088,2264,11210,13474,57,1
flush,hit,2088,266,534,800,0,1
flush,miss,2089,2537,10735,13272,54,1
flush,hit,2089,267,537,804,0,1
flush,miss,2090,2400,11980,14380,62,1
flush,hit,2090,260,534,794,0,1
flush,miss,2091,2482,10460,12942,52,1
flush,hit,2091,274,534,808,0,1
flush,miss,2092,2366,10246,12612,52,1
flush,hit,2092,256,534,790,0,1
flush,miss,2093,2552,11293,13845,57,1
flush,hit,2093,264,536,800,0,1
flush,miss,2094,2341,10914,13255,55,1
flush,hit,2094,270,549,819,0,1
flush,miss,2095,2534,11586,14120,59,1
flush,hit,2095,265,545,810,0,1
flush,miss,2096,2166,11880,14046,61,1
flush,hit,2096,267,540,807,0,1
flush,miss,2097,2522,10254,12776,51,1
flush,hit,2097,260,546,806,0,1
flush,miss,2098,2351,9599,11950,48,1
flush,hit,2098,258,536,794,0,1
flush,miss,2099,2528,10872,13400,55,1
flush,hit,2099,255,547,802,0,1
flush,miss,2100,2353,10857,13210,55,1
flush,hit,2100,268,534,802,0,1
flush,miss,2101,2349,11809,14158,60,1
flush,hit,2101,261,546,807,0,1
flush,miss,2102,2149,10472,12621,53,1
flush,hit,2102,270,545,815,0,1
flush,miss,2103,2523,10571,13094,53,1
flush,hit,2103,256,555,811,0,1
flush,miss,2104,2361,11343,13704,58,1
flush,hit,2104,261,4869,5130,0,1
flush,miss,2105,2573,11609,14182,59,1
flush,hit,2105,310,709,1019,0,1
flush,miss,2106,2305,10823,13128,55,1
flush,hit,2106,267,550,817,0,1
flush,miss,2107,2344,11258,13602,56,1
flush,hit,2107,267,562,829,0,1
flush,miss,2108,2325,11580,13905,59,1
flush,hit,2108,266,550,816,0,1
flush,miss,2109,2518,11632,14150,59,1
flush,hit,2109,270,559,829,0,1
flush,miss,2110,2353,11169,13522,57,1
flush,hit,2110,269,547,816,0,1
flush,miss,2111,2537,10887,13424,55,1
flush,hit,2111,270,562,832,0,1
flush,miss,2112,2348,13116,15464,68,1
flush,hit,2112,260,557,817,0,1
flush,miss,2113,2506,11092,13598,56,1
flush,hit,2113,256,564,820,0,1
flush,miss,2114,2260,11107,13367,57,1
flush,hit,2114,269,554,823,0,1
flush,miss,2115,2505,11278,13783,57,1
flush,hit,2115,257,563,820,0,1
flush,miss,2116,2316,11104,13420,57,1
flush,hit,2116,259,555,814,0,1
flush,miss,2117,2460,12988,15448,67,1
flush,hit,2117,257,555,812,0,1
flush,miss,2118,2216,12126,14342,40,1
flush,hit,2118,267,556,823,0,1
flush,miss,2119,2486,10884,13370,55,1
flush,hit,2119,254,547,801,0,1
flush,miss,2120,2344,10867,13211,55,1
flush,hit,2120,265,540,805,0,1
flush,miss,2121,2444,11270,13714,57,1
flush,hit,2121,265,546,811,0,1
flush,miss,2122,2322,10879,13201,55,1
flush,hit,2122,263,533,796,0,1
flush,miss,2123,2354,11737,14091,60,1
flush,hit,2123,259,539,798,0,1
flush,miss,2124,2157,10171,12328,51,1
flush,hit,2124,257,546,803,0,1
flush,miss,2125,2498,10856,13354,55,1
flush,hit,2125,261,548,809,0,1
flush,miss,2126,2363,10891,13254,55,1
flush,hit,2126,265,541,806,0,1
flush,miss,2127,2464,10873,13337,55,1
flush,hit,2127,254,544,798,0,1
flush,miss,2128,2349,10709,13058,54,1
flush,hit,2128,260,534,794,0,1
flush,miss,2129,2315,11029,13344,56,1
flush,hit,2129,259,543,802,0,1
flush,miss,2130,2363,10781,13144,54,1
flush,hit,2130,260,536,796,0,1
flush,miss,2131,2508,10889,13397,55,1
flush,hit,2131,261,548,809,0,1
flush,miss,2132,2378,11029,13407,56,1
flush,hit,2132,263,538,801,0,1
flush,miss,2133,2461,10888,13349,55,1
flush,hit,2133,256,545,801,0,1
flush,miss,2134,2343,11980,14323,62,1
flush,hit,2134,264,541,805,0,1
flush,miss,2135,2504,11180,13684,57,1
flush,hit,2135,257,542,799,0,1
flush,miss,2136,2324,10128,12452,51,1
flush,hit,2136,348,670,1018,0,1
flush,miss,2137,2541,11947,14488,61,1
flush,hit,2137,271,569,840,0,1
flush,miss,2138,2367,11371,13738,58,1
flush,hit,2138,259,552,811,0,1
flush,miss,2139,2494,13393,15887,70,1
flush,hit,2139,263,568,831,0,1
flush,miss,2140,2156,12357,14513,64,1
flush,hit,2140,259,557,816,0,1
flush,miss,2141,2495,11739,14234,60,1
flush,hit,2141,265,571,836,0,1
flush,miss,2142,2325,10996,13321,56,1
flush,hit,2142,262,553,815,0,1
flush,miss,2143,2495,10955,13450,55,1
flush,hit,2143,263,574,837,0,1
flush,miss,2144,2327,11257,13584,57,1
flush,hit,2144,259,558,817,0,1
flush,miss,2145,2343,12411,14754,64,1
flush,hit,2145,260,567,827,0,1
flush,miss,2146,2109,10060,12169,50,1
flush,hit,2146,258,558,816,0,1
flush,miss,2147,2485,11040,13525,56,1
flush,hit,2147,264,565,829,0,1
flush,miss,2148,2272,11142,13414,57,1
flush,hit,2148,260,556,816,0,1
flush,miss,2149,2514,10863,13377,55,1
flush,hit,2149,262,559,821,0,1
flush,miss,2150,2301,12777,15078,32,1
flush,hit,2150,282,1445,1727,0,1
flush,miss,2151,2369,11492,13861,58,1
flush,hit,2151,265,561,826,0,1
flush,miss,2152,2275,11333,13608,58,1
flush,hit,2152,262,538,800,0,1
flush,miss,2153,2516,11218,13734,57,1
flush,hit,2153,266,541,807,0,1
flush,miss,2154,2340,11042,13382,56,1
flush,hit,2154,263,540,803,0,1
flush,miss,2155,2511,11109,13620,56,1
flush,hit,2155,256,538,794,0,1
flush,miss,2156,2317,12841,15158,67,1
flush,hit,2156,259,546,805,0,1
flush,miss,2157,2551,10700,13251,54,1
flush,hit,2157,257,545,802,0,1
flush,miss,2158,2322,10333,12655,52,1
flush,hit,2158,252,544,796,0,1
flush,miss,2159,2510,11111,13621,56,1
flush,hit,2159,263,561,824,0,1
flush,miss,2160,2334,10830,13164,55,1
flush,hit,2160,259,536,795,0,1
flush,miss,2161,2487,12075,14562,62,1
flush,hit,2161,256,543,799,0,1
flush,miss,2162,2128,11955,14083,62,1
flush,hit,2162,255,533,788,0,1
flush,miss,2163,2482,10498,12980,53,1
flush,hit,2163,254,544,798,0,1
flush,miss,2164,2387,10334,12721,52,1
flush,hit,2164,255,536,791,0,1
flush,miss,2165,2492,10843,13335,55,1
flush,hit,2165,253,539,792,0,1
flush,miss,2166,2321,10863,13184,55,1
flush,hit,2166,255,529,784,0,1
flush,miss,2167,2328,11721,14049,60,1
flush,hit,2167,252,554,806,0,1
flush,miss,2168,2148,10344,12492,52,1
flush,hit,2168,265,546,811,0,1
flush,miss,2169,2933,11079,14012,56,1
flush,hit,2169,336,753,1089,0,1
flush,miss,2170,2368,11379,13747,58,1
flush,hit,2170,255,573,828,0,1
flush,miss,2171,2452,11603,14055,59,1
flush,hit,2171,252,573,825,0,1
flush,miss,2172,2260,10875,13135,55,1
flush,hit,2172,265,570,835,0,1
flush,miss,2173,2326,10250,12576,51,1
flush,hit,2173,252,568,820,0,1
flush,miss,2174,2309,11327,13636,58,1
flush,hit,2174,257,574,831,0,1
flush,miss,2175,2482,11140,13622,57,1
flush,hit,2175,253,577,830,0,1
flush,miss,2176,2411,11331,13742,58,1
flush,hit,2176,262,569,831,0,1
flush,miss,2177,2498,10947,13445,55,1
flush,hit,2177,252,569,821,0,1
flush,miss,2178,2328,13388,15716,70,1
flush,hit,2178,259,562,821,0,1
flush,miss,2179,2530,11005,13535,56,1
flush,hit,2179,252,587,839,0,1
flush,miss,2180,2287,11043,13330,56,1
