mode,state,trial,classify_ns,cleanup_ns,full_cycle_ns,polls,cleanup_ok
dontcache,hit,751,264,566,830,0,1
dontcache,miss,752,2338,12105,14443,64,1
dontcache,hit,752,270,561,831,0,1
dontcache,miss,753,2516,11218,13734,59,1
dontcache,hit,753,273,564,837,0,1
dontcache,miss,754,2274,11067,13341,58,1
dontcache,hit,754,263,553,816,0,1
dontcache,miss,755,2513,11015,13528,58,1
dontcache,hit,755,270,556,826,0,1
dontcache,miss,756,2332,11356,13688,60,1
dontcache,hit,756,264,553,817,0,1
dontcache,miss,757,2552,11034,13586,58,1
dontcache,hit,757,264,556,820,0,1
dontcache,miss,758,2426,12228,14654,65,1
dontcache,hit,758,282,566,848,0,1
dontcache,miss,759,2514,10997,13511,25,1
dontcache,hit,759,269,569,838,0,1
dontcache,miss,760,2437,10736,13173,56,1
dontcache,hit,760,269,581,850,0,1
dontcache,miss,761,2452,11018,13470,58,1
dontcache,hit,761,262,569,831,0,1
dontcache,miss,762,2304,11242,13546,59,1
dontcache,hit,762,262,544,806,0,1
dontcache,miss,763,2504,13235,15739,71,1
dontcache,hit,763,269,562,831,0,1
dontcache,miss,764,2246,10538,12784,55,1
dontcache,hit,764,261,538,799,0,1
dontcache,miss,765,2549,9496,12045,49,1
dontcache,hit,765,264,542,806,0,1
dontcache,miss,766,2347,10120,12467,53,1
dontcache,hit,766,258,543,801,0,1
dontcache,miss,767,2512,10853,13365,57,1
dontcache,hit,767,258,545,803,0,1
dontcache,miss,768,2309,10668,12977,56,1
dontcache,hit,768,258,540,798,0,1
dontcache,miss,769,2356,10441,12797,54,1
dontcache,hit,769,259,545,804,0,1
dontcache,miss,770,2358,10000,12358,52,1
dontcache,hit,770,265,536,801,0,1
dontcache,miss,771,2516,10356,12872,54,1
dontcache,hit,771,262,544,806,0,1
dontcache,miss,772,2250,10256,12506,54,1
dontcache,hit,772,263,553,816,0,1
dontcache,miss,773,2495,10883,13378,57,1
dontcache,hit,773,259,541,800,0,1
dontcache,miss,774,2351,10438,12789,55,1
dontcache,hit,774,261,540,801,0,1
dontcache,miss,775,2516,9324,11840,48,1
dontcache,hit,775,258,538,796,0,1
dontcache,miss,776,2311,9496,11807,49,1
dontcache,hit,776,258,544,802,0,1
dontcache,miss,777,2495,11185,13680,59,1
dontcache,hit,777,260,548,808,0,1
dontcache,miss,778,2313,10705,13018,56,1
dontcache,hit,778,262,544,806,0,1
dontcache,miss,779,2512,10703,13215,56,1
dontcache,hit,779,260,549,809,0,1
dontcache,miss,780,2323,12682,15005,68,1
dontcache,hit,780,336,758,1094,0,1
dontcache,miss,781,2520,10905,13425,57,1
dontcache,hit,781,275,607,882,0,1
dontcache,miss,782,2356,11176,13532,59,1
dontcache,hit,782,265,563,828,0,1
dontcache,miss,783,2496,11049,13545,58,1
dontcache,hit,783,264,563,827,0,1
dontcache,miss,784,2305,11153,13458,59,1
dontcache,hit,784,267,558,825,0,1
dontcache,miss,785,2528,13177,15705,71,1
dontcache,hit,785,267,578,845,0,1
dontcache,miss,786,2228,10326,12554,54,1
dontcache,hit,786,267,566,833,0,1
dontcache,miss,787,2473,11036,13509,58,1
dontcache,hit,787,265,562,827,0,1
dontcache,miss,788,2291,10659,12950,56,1
dontcache,hit,788,265,571,836,0,1
dontcache,miss,789,2532,11206,13738,59,1
dontcache,hit,789,268,570,838,0,1
dontcache,miss,790,2277,10694,12971,56,1
dontcache,hit,790,264,566,830,0,1
dontcache,miss,791,2361,10897,13258,57,1
dontcache,hit,791,266,569,835,0,1
dontcache,miss,792,2303,12795,15098,46,1
dontcache,hit,792,260,578,838,0,1
dontcache,miss,793,2528,10751,13279,56,1
dontcache,hit,793,266,568,834,0,1
dontcache,miss,794,2335,10581,12916,56,1
dontcache,hit,794,269,566,835,0,1
dontcache,miss,795,2544,10922,13466,57,1
dontcache,hit,795,264,571,835,0,1
dontcache,miss,796,2308,10809,13117,57,1
dontcache,hit,796,276,547,823,0,1
dontcache,miss,797,2500,10241,12741,53,1
dontcache,hit,797,261,553,814,0,1
dontcache,miss,798,2390,10091,12481,53,1
dontcache,hit,798,266,565,831,0,1
dontcache,miss,799,2495,10633,13128,56,1
dontcache,hit,799,263,544,807,0,1
dontcache,miss,800,2328,10600,12928,56,1
dontcache,hit,800,265,550,815,0,1
dontcache,miss,801,2514,10678,13192,56,1
dontcache,hit,801,260,560,820,0,1
dontcache,miss,802,2300,11533,13833,61,1
dontcache,hit,802,264,549,813,0,1
dontcache,miss,803,2510,10348,12858,54,1
dontcache,hit,803,269,536,805,0,1
dontcache,miss,804,2304,10136,12440,53,1
dontcache,hit,804,264,548,812,0,1
dontcache,miss,805,2551,10671,13222,56,1
dontcache,hit,805,263,554,817,0,1
dontcache,miss,806,2302,10803,13105,57,1
dontcache,hit,806,265,543,808,0,1
dontcache,miss,807,2485,11838,14323,63,1
dontcache,hit,807,262,542,804,0,1
dontcache,miss,808,2159,10825,12984,57,1
dontcache,hit,808,265,546,811,0,1
dontcache,miss,809,2520,10058,12578,52,1
dontcache,hit,809,262,545,807,0,1
dontcache,miss,810,2302,10213,12515,53,1
dontcache,hit,810,267,543,810,0,1
dontcache,miss,811,2551,10807,13358,57,1
dontcache,hit,811,268,544,812,0,1
dontcache,miss,812,2312,10673,12985,56,1
dontcache,hit,812,265,544,809,0,1
dontcache,miss,813,2726,12089,14815,64,1
dontcache,hit,813,324,715,1039,0,1
dontcache,miss,814,2367,10883,13250,57,1
dontcache,hit,814,265,558,823,0,1
dontcache,miss,815,2525,10926,13451,57,1
dontcache,hit,815,263,591,854,0,1
dontcache,miss,816,2273,11165,13438,59,1
dontcache,hit,816,266,556,822,0,1
dontcache,miss,817,2496,11128,13624,59,1
dontcache,hit,817,268,576,844,0,1
dontcache,miss,818,2293,10644,12937,56,1
dontcache,hit,818,265,571,836,0,1
dontcache,miss,819,2559,10760,13319,56,1
dontcache,hit,819,266,585,851,0,1
dontcache,miss,820,2365,10826,13191,57,1
dontcache,hit,820,263,564,827,0,1
dontcache,miss,821,2525,11011,13536,58,1
dontcache,hit,821,263,570,833,0,1
dontcache,miss,822,2338,10812,13150,57,1
dontcache,hit,822,264,563,827,0,1
dontcache,miss,823,2562,10930,13492,57,1
dontcache,hit,823,267,564,831,0,1
dontcache,miss,824,2445,13072,15517,70,1
dontcache,hit,824,286,653,939,0,1
dontcache,miss,825,2564,10916,13480,57,1
dontcache,hit,825,258,579,837,0,1
dontcache,miss,826,2306,10687,12993,56,1
dontcache,hit,826,260,574,834,0,1
dontcache,miss,827,2522,10887,13409,57,1
dontcache,hit,827,257,564,821,0,1
dontcache,miss,828,2306,11180,13486,59,1
dontcache,hit,828,259,563,822,0,1
dontcache,miss,829,2514,13090,15604,70,1
dontcache,hit,829,258,550,808,0,1
dontcache,miss,830,2182,10157,12339,53,1
dontcache,hit,830,262,546,808,0,1
dontcache,miss,831,2546,9395,11941,48,1
dontcache,hit,831,261,542,803,0,1
dontcache,miss,832,2342,10202,12544,53,1
dontcache,hit,832,260,541,801,0,1
dontcache,miss,833,2573,10838,13411,56,1
dontcache,hit,833,259,546,805,0,1
dontcache,miss,834,2341,10668,13009,56,1
dontcache,hit,834,262,559,821,0,1
dontcache,miss,835,2349,10338,12687,54,1
dontcache,hit,835,256,546,802,0,1
dontcache,miss,836,2371,9370,11741,48,1
dontcache,hit,836,258,541,799,0,1
dontcache,miss,837,2539,10151,12690,53,1
dontcache,hit,837,260,572,832,0,1
dontcache,miss,838,2361,10885,13246,57,1
dontcache,hit,838,265,548,813,0,1
dontcache,miss,839,2523,10682,13205,56,1
dontcache,hit,839,260,559,819,0,1
dontcache,miss,840,2319,10692,13011,56,1
dontcache,hit,840,261,559,820,0,1
dontcache,miss,841,2571,9990,12561,52,1
dontcache,hit,841,260,553,813,0,1
dontcache,miss,842,2326,10728,13054,56,1
dontcache,hit,842,260,543,803,0,1
dontcache,miss,843,2570,10894,13464,57,1
dontcache,hit,843,259,549,808,0,1
dontcache,miss,844,2384,10648,13032,56,1
dontcache,hit,844,264,551,815,0,1
dontcache,miss,845,2494,14409,16903,53,1
dontcache,hit,845,258,564,822,0,1
dontcache,miss,846,2583,13074,15657,70,1
dontcache,hit,846,268,607,875,0,1
dontcache,miss,847,2513,11139,13652,58,1
dontcache,hit,847,267,574,841,0,1
dontcache,miss,848,2268,11567,13835,61,1
dontcache,hit,848,262,566,828,0,1
dontcache,miss,849,2538,11113,13651,58,1
dontcache,hit,849,261,571,832,0,1
dontcache,miss,850,2310,11058,13368,58,1
dontcache,hit,850,273,556,829,0,1
dontcache,miss,851,2534,11789,14323,62,1
dontcache,hit,851,263,565,828,0,1
dontcache,miss,852,2177,11206,13383,59,1
dontcache,hit,852,264,544,808,0,1
dontcache,miss,853,2551,10396,12947,54,1
dontcache,hit,853,262,555,817,0,1
dontcache,miss,854,2343,10716,13059,56,1
dontcache,hit,854,261,553,814,0,1
dontcache,miss,855,2521,11348,13869,59,1
dontcache,hit,855,262,551,813,0,1
dontcache,miss,856,2387,11036,13423,58,1
dontcache,hit,856,263,567,830,0,1
dontcache,miss,857,2698,11086,13784,58,1
dontcache,hit,857,294,687,981,0,1
dontcache,miss,858,2339,10988,13327,58,1
dontcache,hit,858,261,565,826,0,1
dontcache,miss,859,2548,10775,13323,56,1
dontcache,hit,859,266,553,819,0,1
dontcache,miss,860,2311,10666,12977,56,1
dontcache,hit,860,264,564,828,0,1
dontcache,miss,861,2534,10705,13239,56,1
dontcache,hit,861,257,553,810,0,1
dontcache,miss,862,2381,10670,13051,56,1
dontcache,hit,862,260,555,815,0,1
dontcache,miss,863,2546,10014,12560,52,1
dontcache,hit,863,257,539,796,0,1
dontcache,miss,864,2404,10167,12571,53,1
dontcache,hit,864,260,551,811,0,1
dontcache,miss,865,2536,10887,13423,57,1
dontcache,hit,865,260,555,815,0,1
dontcache,miss,866,2362,10557,12919,55,1
dontcache,hit,866,261,558,819,0,1
dontcache,miss,867,2559,10559,13118,55,1
dontcache,hit,867,260,576,836,0,1
dontcache,miss,868,2331,11391,13722,60,1
dontcache,hit,868,266,563,829,0,1
dontcache,miss,869,2514,10039,12553,52,1
dontcache,hit,869,262,557,819,0,1
dontcache,miss,870,2404,9988,12392,52,1
dontcache,hit,870,262,546,808,0,1
dontcache,miss,871,2543,10771,13314,56,1
dontcache,hit,871,258,552,810,0,1
dontcache,miss,872,2361,10879,13240,57,1
dontcache,hit,872,263,541,804,0,1
dontcache,miss,873,2530,11793,14323,62,1
dontcache,hit,873,259,545,804,0,1
dontcache,miss,874,2190,10859,13049,57,1
dontcache,hit,874,263,541,804,0,1
dontcache,miss,875,2516,10107,12623,52,1
dontcache,hit,875,258,540,798,0,1
dontcache,miss,876,2380,9955,12335,52,1
dontcache,hit,876,269,549,818,0,1
dontcache,miss,877,2543,10894,13437,57,1
dontcache,hit,877,258,556,814,0,1
dontcache,miss,878,2362,16825,19187,67,1
dontcache,hit,878,270,621,891,0,1
dontcache,miss,879,2385,11183,13568,59,1
dontcache,hit,879,270,578,848,0,1
dontcache,miss,880,2300,17784,20084,89,1
dontcache,hit,880,256,565,821,0,1
dontcache,miss,881,2472,10633,13105,57,1
dontcache,hit,881,256,560,816,0,1
dontcache,miss,882,2317,10991,13308,59,1
dontcache,hit,882,257,550,807,0,1
dontcache,miss,883,2517,10830,13347,58,1
dontcache,hit,883,254,557,811,0,1
dontcache,miss,884,2248,10729,12977,58,1
dontcache,hit,884,256,547,803,0,1
dontcache,miss,885,2481,9661,12142,51,1
dontcache,hit,885,258,549,807,0,1
dontcache,miss,886,2276,9502,11778,50,1
dontcache,hit,886,258,541,799,0,1
dontcache,miss,887,2483,10763,13246,58,1
dontcache,hit,887,256,546,802,0,1
dontcache,miss,888,2298,10449,12747,56,1
dontcache,hit,888,261,541,802,0,1
dontcache,miss,889,2455,10656,13111,25,1
dontcache,hit,889,265,549,814,0,1
dontcache,miss,890,2418,12978,15396,71,1
dontcache,hit,890,270,564,834,0,1
dontcache,miss,891,2512,10661,13173,57,1
dontcache,hit,891,263,560,823,0,1
dontcache,miss,892,2285,10328,12613,55,1
dontcache,hit,892,257,536,793,0,1
dontcache,miss,893,2506,10807,13313,58,1
dontcache,hit,893,255,561,816,0,1
dontcache,miss,894,2292,11010,13302,59,1
dontcache,hit,894,254,526,780,0,1
dontcache,miss,895,2509,12641,15150,69,1
dontcache,hit,895,250,549,799,0,1
dontcache,miss,896,2136,9831,11967,52,1
dontcache,hit,896,253,532,785,0,1
dontcache,miss,897,2509,9285,11794,48,1
dontcache,hit,897,262,534,796,0,1
dontcache,miss,898,2290,9965,12255,53,1
dontcache,hit,898,258,548,806,0,1
dontcache,miss,899,2486,10746,13232,57,1
dontcache,hit,899,250,522,772,0,1
dontcache,miss,900,2292,10275,12567,55,1
dontcache,hit,900,260,546,806,0,1
dontcache,miss,901,2342,10083,12425,53,1
dontcache,hit,901,258,555,813,0,1
dontcache,miss,902,2280,9153,11433,48,1
dontcache,hit,902,256,528,784,0,1
dontcache,miss,903,2459,10023,12482,53,1
dontcache,hit,903,260,553,813,0,1
dontcache,miss,904,2266,10533,12799,56,1
dontcache,hit,904,253,526,779,0,1
dontcache,miss,905,2476,10480,12956,56,1
dontcache,hit,905,260,531,791,0,1
dontcache,miss,906,2304,10499,12803,56,1
dontcache,hit,906,254,537,791,0,1
dontcache,miss,907,2510,9163,11673,48,1
dontcache,hit,907,253,534,787,0,1
dontcache,miss,908,2248,9154,11402,48,1
dontcache,hit,908,261,533,794,0,1
dontcache,miss,909,2458,16224,18682,89,1
dontcache,hit,909,254,532,786,0,1
dontcache,miss,910,2332,10668,13000,56,1
dontcache,hit,910,260,534,794,0,1
dontcache,miss,911,3068,11238,14306,59,1
dontcache,hit,911,310,733,1043,0,1
dontcache,miss,912,2388,12923,15311,69,1
dontcache,hit,912,265,579,844,0,1
dontcache,miss,913,2542,10208,12750,53,1
dontcache,hit,913,269,600,869,0,1
dontcache,miss,914,2351,9950,12301,52,1
dontcache,hit,914,272,571,843,0,1
dontcache,miss,915,2531,10959,13490,57,1
dontcache,hit,915,265,590,855,0,1
dontcache,miss,916,2322,11410,13732,60,1
dontcache,hit,916,277,573,850,0,1
dontcache,miss,917,2529,11787,14316,62,1
dontcache,hit,917,265,586,851,0,1
dontcache,miss,918,2198,11028,13226,58,1
dontcache,hit,918,263,567,830,0,1
dontcache,miss,919,2572,10563,13135,55,1
dontcache,hit,919,271,576,847,0,1
dontcache,miss,920,2354,10776,13130,57,1
dontcache,hit,920,269,570,839,0,1
dontcache,miss,921,2573,11281,13854,54,1
dontcache,hit,921,264,1793,2057,0,1
dontcache,miss,922,2356,10839,13195,57,1
dontcache,hit,922,276,650,926,0,1
dontcache,miss,923,2367,10950,13317,57,1
dontcache,hit,923,263,582,845,0,1
dontcache,miss,924,2327,11047,13374,58,1
dontcache,hit,924,263,580,843,0,1
dontcache,miss,925,2518,10759,13277,56,1
dontcache,hit,925,263,544,807,0,1
dontcache,miss,926,2424,10694,13118,56,1
dontcache,hit,926,260,541,801,0,1
dontcache,miss,927,2491,11110,13601,58,1
dontcache,hit,927,257,546,803,0,1
dontcache,miss,928,2311,10738,13049,56,1
dontcache,hit,928,265,533,798,0,1
dontcache,miss,929,2466,9507,11973,49,1
dontcache,hit,929,257,542,799,0,1
dontcache,miss,930,2306,9418,11724,49,1
dontcache,hit,930,263,543,806,0,1
dontcache,miss,931,2563,11023,13586,58,1
dontcache,hit,931,260,553,813,0,1
dontcache,miss,932,2290,10914,13204,57,1
dontcache,hit,932,260,560,820,0,1
dontcache,miss,933,2549,10717,13266,56,1
dontcache,hit,933,273,555,828,0,1
dontcache,miss,934,2314,12875,15189,69,1
dontcache,hit,934,264,551,815,0,1
dontcache,miss,935,2562,9520,12082,49,1
dontcache,hit,935,264,547,811,0,1
dontcache,miss,936,2328,9347,11675,48,1
dontcache,hit,936,262,551,813,0,1
dontcache,miss,937,2517,10693,13210,56,1
dontcache,hit,937,262,573,835,0,1
dontcache,miss,938,2322,11053,13375,58,1
dontcache,hit,938,263,556,819,0,1
dontcache,miss,939,2526,11978,14504,63,1
dontcache,hit,939,258,562,820,0,1
dontcache,miss,940,2165,10797,12962,57,1
dontcache,hit,940,262,547,809,0,1
dontcache,miss,941,2501,10162,12663,52,1
dontcache,hit,941,260,547,807,0,1
dontcache,miss,942,2367,10224,12591,53,1
dontcache,hit,942,262,547,809,0,1
dontcache,miss,943,2522,15319,17841,57,1
dontcache,hit,943,257,540,797,0,1
dontcache,miss,944,2543,11361,13904,60,1
dontcache,hit,944,279,615,894,0,1
dontcache,miss,945,2470,11284,13754,59,1
dontcache,hit,945,269,591,860,0,1
dontcache,miss,946,2279,10671,12950,56,1
dontcache,hit,946,265,567,832,0,1
dontcache,miss,947,2520,10939,13459,57,1
dontcache,hit,947,271,560,831,0,1
dontcache,miss,948,2319,10716,13035,56,1
dontcache,hit,948,271,565,836,0,1
dontcache,miss,949,2561,10743,13304,56,1
dontcache,hit,949,268,561,829,0,1
dontcache,miss,950,2370,11019,13389,58,1
dontcache,hit,950,262,567,829,0,1
dontcache,miss,951,2485,10703,13188,56,1
dontcache,hit,951,268,565,833,0,1
dontcache,miss,952,2334,10840,13174,57,1
dontcache,hit,952,271,557,828,0,1
dontcache,miss,953,2519,10565,13084,55,1
dontcache,hit,953,268,565,833,0,1
dontcache,miss,954,2324,10897,13221,57,1
dontcache,hit,954,265,556,821,0,1
dontcache,miss,955,2646,11070,13716,58,1
dontcache,hit,955,273,620,893,0,1
dontcache,miss,956,2293,12859,15152,69,1
dontcache,hit,956,270,567,837,0,1
dontcache,miss,957,2512,10055,12567,52,1
dontcache,hit,957,262,565,827,0,1
dontcache,miss,958,2328,9548,11876,49,1
dontcache,hit,958,260,552,812,0,1
dontcache,miss,959,2495,10697,13192,56,1
dontcache,hit,959,262,553,815,0,1
dontcache,miss,960,2322,11113,13435,58,1
dontcache,hit,960,264,549,813,0,1
dontcache,miss,961,2531,12754,15285,68,1
dontcache,hit,961,263,540,803,0,1
dontcache,miss,962,2168,10189,12357,53,1
dontcache,hit,962,257,532,789,0,1
dontcache,miss,963,2500,9355,11855,48,1
dontcache,hit,963,260,547,807,0,1
dontcache,miss,964,2368,10188,12556,53,1
dontcache,hit,964,261,544,805,0,1
dontcache,miss,965,2510,10820,13330,57,1
dontcache,hit,965,254,551,805,0,1
dontcache,miss,966,2312,10656,12968,56,1
dontcache,hit,966,261,546,807,0,1
dontcache,miss,967,2389,10221,12610,53,1
dontcache,hit,967,258,554,812,0,1
dontcache,miss,968,2381,9324,11705,48,1
dontcache,hit,968,259,564,823,0,1
dontcache,miss,969,2481,10908,13389,57,1
dontcache,hit,969,255,537,792,0,1
dontcache,miss,970,2316,10722,13038,56,1
dontcache,hit,970,265,555,820,0,1
dontcache,miss,971,2517,10727,13244,56,1
dontcache,hit,971,264,555,819,0,1
dontcache,miss,972,2361,10556,12917,55,1
dontcache,hit,972,259,541,800,0,1
dontcache,miss,973,2530,9332,11862,48,1
dontcache,hit,973,261,532,793,0,1
dontcache,miss,974,2354,9296,11650,48,1
dontcache,hit,974,262,551,813,0,1
dontcache,miss,975,2562,11253,13815,59,1
dontcache,hit,975,261,536,797,0,1
dontcache,miss,976,2334,12661,14995,44,1
dontcache,hit,976,279,620,899,0,1
dontcache,miss,977,2550,17725,20275,88,1
dontcache,hit,977,267,592,859,0,1
dontcache,miss,978,2283,12878,15161,70,1
dontcache,hit,978,256,551,807,0,1
dontcache,miss,979,2473,10854,13327,58,1
dontcache,hit,979,257,549,806,0,1
dontcache,miss,980,2248,10827,13075,58,1
dontcache,hit,980,259,538,797,0,1
dontcache,miss,981,2495,10487,12982,56,1
dontcache,hit,981,260,556,816,0,1
dontcache,miss,982,2294,11090,13384,60,1
dontcache,hit,982,256,548,804,0,1
dontcache,miss,983,2493,11489,13982,62,1
dontcache,hit,983,256,543,799,0,1
dontcache,miss,984,2114,11019,13133,59,1
dontcache,hit,984,256,542,798,0,1
dontcache,miss,985,2508,10805,13313,58,1
dontcache,hit,985,262,567,829,0,1
dontcache,miss,986,2262,10672,12934,57,1
dontcache,hit,986,255,542,797,0,1
dontcache,miss,987,2460,14361,16821,41,1
dontcache,hit,987,253,557,810,0,1
dontcache,miss,988,2487,10525,13012,56,1
dontcache,hit,988,256,611,867,0,1
dontcache,miss,989,2333,10631,12964,57,1
dontcache,hit,989,257,550,807,0,1
dontcache,miss,990,2277,10789,13066,58,1
dontcache,hit,990,256,536,792,0,1
dontcache,miss,991,2452,10334,12786,55,1
dontcache,hit,991,253,534,787,0,1
dontcache,miss,992,2282,10368,12650,55,1
dontcache,hit,992,262,526,788,0,1
dontcache,miss,993,2484,10580,13064,56,1
dontcache,hit,993,257,537,794,0,1
dontcache,miss,994,2338,10516,12854,56,1
dontcache,hit,994,258,537,795,0,1
dontcache,miss,995,2456,9868,12324,52,1
dontcache,hit,995,251,526,777,0,1
dontcache,miss,996,2337,9956,12293,53,1
dontcache,hit,996,256,538,794,0,1
dontcache,miss,997,2481,10486,12967,56,1
dontcache,hit,997,262,547,809,0,1
dontcache,miss,998,2318,10431,12749,56,1
dontcache,hit,998,260,550,810,0,1
dontcache,miss,999,2464,10622,13086,57,1
dontcache,hit,999,256,531,787,0,1
dontcache,miss,1000,2335,11313,13648,61,1
dontcache,hit,1000,254,523,777,0,1
dontcache,miss,1001,2529,10093,12622,53,1
dontcache,hit,1001,256,534,790,0,1
dontcache,miss,1002,2308,10009,12317,53,1
dontcache,hit,1002,258,534,792,0,1
dontcache,miss,1003,2493,10366,12859,55,1
dontcache,hit,1003,252,526,778,0,1
dontcache,miss,1004,2324,10545,12869,57,1
dontcache,hit,1004,258,529,787,0,1
dontcache,miss,1005,2434,12608,15042,69,1
dontcache,hit,1005,255,522,777,0,1
dontcache,miss,1006,2182,9763,11945,52,1
dontcache,hit,1006,259,534,793,0,1
dontcache,miss,1007,2541,9237,11778,48,1
dontcache,hit,1007,251,520,771,0,1
dontcache,miss,1008,2335,9771,12106,52,1
dontcache,hit,1008,253,516,769,0,1
dontcache,miss,1009,2853,11190,14043,60,1
dontcache,hit,1009,329,664,993,0,1
dontcache,miss,1010,2300,11639,13939,63,1
dontcache,hit,1010,259,587,846,0,1
dontcache,miss,1011,2310,11049,13359,59,1
dontcache,hit,1011,259,574,833,0,1
dontcache,miss,1012,2315,10827,13142,58,1
dontcache,hit,1012,255,570,825,0,1
dontcache,miss,1013,2514,10648,13162,57,1
dontcache,hit,1013,253,551,804,0,1
dontcache,miss,1014,2307,10834,13141,58,1
dontcache,hit,1014,253,545,798,0,1
dontcache,miss,1015,2452,10315,12767,55,1
dontcache,hit,1015,263,556,819,0,1
dontcache,miss,1016,2281,10836,13117,58,1
dontcache,hit,1016,257,556,813,0,1
dontcache,miss,1017,2510,10133,12643,54,1
dontcache,hit,1017,251,566,817,0,1
dontcache,miss,1018,2237,10609,12846,57,1
dontcache,hit,1018,254,541,795,0,1
dontcache,miss,1019,2459,10600,13059,57,1
dontcache,hit,1019,261,553,814,0,1
dontcache,miss,1020,2243,10499,12742,56,1
dontcache,hit,1020,259,547,806,0,1
dontcache,miss,1021,2533,10709,13242,57,1
dontcache,hit,1021,289,675,964,0,1
dontcache,miss,1022,2245,12400,14645,67,1
dontcache,hit,1022,257,560,817,0,1
dontcache,miss,1023,2551,9948,12499,48,1
dontcache,hit,1023,252,1702,1954,0,1
dontcache,miss,1024,2293,10362,12655,55,1
dontcache,hit,1024,258,520,778,0,1
dontcache,miss,1025,2451,9828,12279,52,1
dontcache,hit,1025,260,543,803,0,1
dontcache,miss,1026,2334,10322,12656,55,1
dontcache,hit,1026,255,531,786,0,1
dontcache,miss,1027,2464,12504,14968,68,1
dontcache,hit,1027,269,532,801,0,1
dontcache,miss,1028,2107,10147,12254,54,1
dontcache,hit,1028,255,544,799,0,1
dontcache,miss,1029,2601,9191,11792,48,1
dontcache,hit,1029,255,542,797,0,1
dontcache,miss,1030,2331,9957,12288,53,1
dontcache,hit,1030,264,552,816,0,1
dontcache,miss,1031,4337,10800,15137,56,1
dontcache,hit,1031,451,1120,1571,0,1
dontcache,miss,1032,2441,10488,12929,56,1
dontcache,hit,1032,255,592,847,0,1
dontcache,miss,1033,2334,9944,12278,52,1
dontcache,hit,1033,254,541,795,0,1
dontcache,miss,1034,2278,9371,11649,49,1
dontcache,hit,1034,256,520,776,0,1
dontcache,miss,1035,2475,10004,12479,53,1
dontcache,hit,1035,254,536,790,0,1
dontcache,miss,1036,2315,10669,12984,57,1
dontcache,hit,1036,254,542,796,0,1
dontcache,miss,1037,2450,10550,13000,56,1
dontcache,hit,1037,255,528,783,0,1
dontcache,miss,1038,2295,10381,12676,55,1
dontcache,hit,1038,255,550,805,0,1
dontcache,miss,1039,2487,9224,11711,48,1
dontcache,hit,1039,253,535,788,0,1
dontcache,miss,1040,2373,8952,11325,47,1
dontcache,hit,1040,258,534,792,0,1
dontcache,miss,1041,2467,10700,13167,57,1
dontcache,hit,1041,256,530,786,0,1
dontcache,miss,1042,2250,12219,14469,37,1
dontcache,hit,1042,265,636,901,0,1
dontcache,miss,1043,2433,10547,12980,56,1
dontcache,hit,1043,261,559,820,0,1
dontcache,miss,1044,2254,12816,15070,70,1
dontcache,hit,1044,259,564,823,0,1
dontcache,miss,1045,2465,10823,13288,58,1
dontcache,hit,1045,259,560,819,0,1
dontcache,miss,1046,2309,10794,13103,58,1
dontcache,hit,1046,258,556,814,0,1
dontcache,miss,1047,2451,10529,12980,56,1
dontcache,hit,1047,257,555,812,0,1
dontcache,miss,1048,2316,11002,13318,59,1
dontcache,hit,1048,258,540,798,0,1
dontcache,miss,1049,2437,11720,14157,62,1
dontcache,hit,1049,257,544,801,0,1
dontcache,miss,1050,2168,10621,12789,57,1
dontcache,hit,1050,258,556,814,0,1
dontcache,miss,1051,2408,10853,13261,58,1
dontcache,hit,1051,256,553,809,0,1
dontcache,miss,1052,2243,10656,12899,57,1
dontcache,hit,1052,261,570,831,0,1
dontcache,miss,1053,2495,14968,17463,52,1
dontcache,hit,1053,263,553,816,0,1
dontcache,miss,1054,2485,10548,13033,55,1
dontcache,hit,1054,261,576,837,0,1
dontcache,miss,1055,2362,10951,13313,57,1
dontcache,hit,1055,264,564,828,0,1
dontcache,miss,1056,2329,10828,13157,57,1
dontcache,hit,1056,264,538,802,0,1
dontcache,miss,1057,2506,10261,12767,53,1
dontcache,hit,1057,260,558,818,0,1
dontcache,miss,1058,2358,10846,13204,57,1
dontcache,hit,1058,261,546,807,0,1
dontcache,miss,1059,2470,10577,13047,55,1
dontcache,hit,1059,261,559,820,0,1
dontcache,miss,1060,2297,10563,12860,55,1
dontcache,hit,1060,261,556,817,0,1
dontcache,miss,1061,2476,10038,12514,52,1
dontcache,hit,1061,262,544,806,0,1
dontcache,miss,1062,2359,10008,12367,52,1
dontcache,hit,1062,258,542,800,0,1
dontcache,miss,1063,2514,10902,13416,57,1
dontcache,hit,1063,263,544,807,0,1
dontcache,miss,1064,2311,10699,13010,56,1
dontcache,hit,1064,269,563,832,0,1
dontcache,miss,1065,2508,10841,13349,56,1
dontcache,hit,1065,255,568,823,0,1
dontcache,miss,1066,2329,11724,14053,62,1
dontcache,hit,1066,261,546,807,0,1
dontcache,miss,1067,2494,10248,12742,53,1
dontcache,hit,1067,259,565,824,0,1
dontcache,miss,1068,2334,10032,12366,52,1
dontcache,hit,1068,264,555,819,0,1
dontcache,miss,1069,2472,10737,13209,56,1
dontcache,hit,1069,260,537,797,0,1
dontcache,miss,1070,2328,10695,13023,56,1
dontcache,hit,1070,263,535,798,0,1
dontcache,miss,1071,2494,11587,14081,61,1
dontcache,hit,1071,259,537,796,0,1
dontcache,miss,1072,2150,10831,12981,57,1
