trial_id,event_start_ns,event,error
946,232583618569,1,0
947,232588673057,1,0
948,232593713821,0,0
949,232599011811,0,0
950,232604217175,1,0
951,232609217046,1,0
952,232614204296,1,0
953,232619226101,0,0
954,232624288573,0,0
955,232629561489,0,0
956,232634835810,0,0
957,232640087010,1,0
958,232645177310,1,0
959,232650214056,1,0
960,232655249140,0,0
961,232660580878,1,0
962,232665716335,0,0
963,232671213568,0,0
964,232676743625,0,0
965,232682524172,1,0
966,232687632697,0,0
967,232693126167,1,0
968,232698196464,1,0
969,232703212706,0,0
970,232708611514,0,0
971,232714103147,0,0
972,232719502106,1,0
973,232724580853,1,0
974,232729889696,0,0
975,232735515352,0,0
976,232741149989,1,0
977,232746651841,1,0
978,232751771429,1,0
979,232756852483,1,0
980,232762033063,1,0
981,232767437207,1,0
982,232772707447,0,0
983,232778409299,1,0
984,232783560262,1,0
985,232788623683,0,0
986,232794242919,1,0
987,232799250883,1,0
988,232804261476,0,0
989,232809768455,1,0
990,232814899132,1,0
991,232820189991,1,0
992,232825431607,0,0
993,232831187386,1,0
994,232836271692,0,0
995,232841890891,1,0
996,232847050762,0,0
997,232852880031,0,0
998,232858661841,0,0
999,232864689307,1,0
1000,232870046646,1,0
1001,232875493273,1,0
1002,232880759682,1,0
1003,232886038883,0,0
1004,232891753206,0,0
1005,232897546400,1,0
1006,232902953466,1,0
1007,232908047119,1,0
1008,232913571257,1,0
1009,232918933173,0,0
1010,232924759953,0,0
1011,232930565263,0,0
1012,232936398007,0,0
1013,232942170371,0,0
1014,232947604172,1,0
1015,232952689928,0,0
1016,232958155998,1,0
1017,232963252898,0,0
1018,232968604575,0,0
1019,232974015470,0,0
1020,232979458579,1,0
1021,232984572002,1,0
1022,232989786819,0,0
1023,232995387433,0,0
1024,233001127611,1,0
1025,233006035542,0,0
1026,233011835416,0,0
1027,233017620249,0,0
1028,233023483164,0,0
1029,233029043660,1,0
1030,233034583486,0,0
1031,233040494277,1,0
1032,233045825930,0,0
1033,233051716075,0,0
1034,233057348690,1,0
1035,233062942733,1,0
1036,233068215235,1,0
1037,233073556786,1,0
1038,233078875476,0,0
1039,233084481792,1,0
1040,233089803487,1,0
1041,233094850388,1,0
1042,233100019635,1,0
1043,233105112576,0,0
1044,233110699878,0,0
1045,233116523877,0,0
1046,233121946018,0,0
1047,233127552187,1,0
1048,233132701102,0,0
1049,233138583943,1,0
1050,233143911924,1,0
1051,233149072311,1,0
1052,233154449167,1,0
1053,233159808694,0,0
1054,233165643983,0,0
1055,233171596175,1,0
1056,233176754994,1,0
1057,233182032378,1,0
1058,233187177475,1,0
1059,233192610767,0,0
1060,233198245085,0,0
1061,233203894111,1,0
1062,233209048752,0,0
1063,233214692083,1,0
1064,233219951162,0,0
1065,233225814757,0,0
